Date,Product,Qty_Units,Group_Qty_Kg,Avg_Rate,Total_Amount,Category,Year,Month,Month_Name,Quarter,Week,Revenue_per_Kg
2025-11-14,Butter Milk 200 Ml,1295.0,259.0,7.15,9259.04,Sambaram,2025,11,Nov,4,46,35.749189189189195
2025-11-15,Butter Milk 200 Ml,1280.0,256.0,7.02,8986.09,Sambaram,2025,11,Nov,4,46,35.1019140625
2025-11-16,Butter Milk 200 Ml,1360.0,272.0,7.1,9659.05,Sambaram,2025,11,Nov,4,46,35.511213235294115
2025-11-17,Butter Milk 200 Ml,2065.0,413.0,7.18,14830.91,Sambaram,2025,11,Nov,4,47,35.91019370460048
2025-11-18,Butter Milk 200 Ml,1260.0,252.0,6.95,8761.56,Sambaram,2025,11,Nov,4,47,34.768095238095235
2025-11-19,Butter Milk 200 Ml,1790.0,358.0,7.02,12561.99,Sambaram,2025,11,Nov,4,47,35.08935754189944
2025-11-20,Butter Milk 200 Ml,1725.0,345.0,7.05,12162.0,Sambaram,2025,11,Nov,4,47,35.25217391304348
2025-11-21,Butter Milk 200 Ml,2295.0,459.0,7.08,16240.48,Sambaram,2025,11,Nov,4,47,35.38230936819172
2025-11-22,Butter Milk 200 Ml,825.0,165.0,7.18,5924.98,Sambaram,2025,11,Nov,4,47,35.90896969696969
2025-11-23,Butter Milk 200 Ml,1241.0,248.2,7.04,8737.95,Sambaram,2025,11,Nov,4,47,35.20527800161161
2025-11-24,Butter Milk 200 Ml,515.0,103.0,7.1,3658.02,Sambaram,2025,11,Nov,4,48,35.5147572815534
2025-11-25,Butter Milk 200 Ml,1330.0,266.0,7.05,9383.12,Sambaram,2025,11,Nov,4,48,35.274887218045116
2025-11-26,Butter Milk 200 Ml,1720.0,344.0,6.91,11891.12,Sambaram,2025,11,Nov,4,48,34.56720930232559
2025-11-27,Butter Milk 200 Ml,1410.0,282.0,7.11,10020.08,Sambaram,2025,11,Nov,4,48,35.53219858156028
2025-11-28,Butter Milk 200 Ml,1665.0,333.0,6.8,11317.58,Sambaram,2025,11,Nov,4,48,33.98672672672673
2025-11-29,Butter Milk 200 Ml,535.0,107.0,7.06,3779.01,Sambaram,2025,11,Nov,4,48,35.31785046728972
2025-11-30,Butter Milk 200 Ml,690.0,138.0,7.17,4948.49,Sambaram,2025,11,Nov,4,48,35.858623188405794
2025-12-01,Butter Milk 200 Ml,1715.0,343.0,6.99,11988.99,Sambaram,2025,12,Dec,4,49,34.95332361516035
2025-12-02,Butter Milk 200 Ml,1630.0,326.0,7.2,11737.97,Sambaram,2025,12,Dec,4,49,36.00604294478527
2025-12-03,Butter Milk 200 Ml,550.0,110.0,7.27,3997.96,Sambaram,2025,12,Dec,4,49,36.34509090909091
2025-12-04,Butter Milk 200 Ml,1180.0,236.0,7.06,8331.58,Sambaram,2025,12,Dec,4,49,35.303305084745766
2025-12-05,Butter Milk 200 Ml,1370.0,274.0,7.07,9692.48,Sambaram,2025,12,Dec,4,49,35.37401459854014
2025-12-06,Butter Milk 200 Ml,1170.0,234.0,6.94,8122.58,Sambaram,2025,12,Dec,4,49,34.71188034188034
2025-12-07,Butter Milk 200 Ml,1365.0,273.0,7.08,9660.01,Sambaram,2025,12,Dec,4,49,35.38465201465201
2025-12-08,Butter Milk 200 Ml,1775.0,355.0,7.13,12653.5,Sambaram,2025,12,Dec,4,50,35.64366197183099
2025-12-09,Butter Milk 200 Ml,2706.0,541.2,7.01,18975.95,Sambaram,2025,12,Dec,4,50,35.06273096821877
2025-12-10,Butter Milk 200 Ml,2876.0,575.2,7.03,20211.39,Sambaram,2025,12,Dec,4,50,35.13802155771905
2025-12-11,Butter Milk 200 Ml,2150.0,430.0,7.04,15145.05,Sambaram,2025,12,Dec,4,50,35.221046511627904
2025-12-12,Butter Milk 200 Ml,1630.0,326.0,7.15,11647.98,Sambaram,2025,12,Dec,4,50,35.73
2025-12-13,Butter Milk 200 Ml,1360.0,272.0,6.98,9492.54,Sambaram,2025,12,Dec,4,50,34.899044117647065
2025-12-14,Butter Milk 200 Ml,1140.0,228.0,7.03,8013.01,Sambaram,2025,12,Dec,4,50,35.144780701754385
2025-12-15,Butter Milk 200 Ml,1360.0,272.0,7.04,9577.99,Sambaram,2025,12,Dec,4,51,35.21319852941176
2025-12-16,Butter Milk 200 Ml,1005.0,201.0,7.14,7176.0,Sambaram,2025,12,Dec,4,51,35.701492537313435
2025-12-17,Butter Milk 200 Ml,1516.0,303.2,7.05,10687.32,Sambaram,2025,12,Dec,4,51,35.24841688654354
2025-12-18,Butter Milk 200 Ml,1245.0,249.0,7.04,8763.05,Sambaram,2025,12,Dec,4,51,35.1929718875502
2025-12-19,Butter Milk 200 Ml,1050.0,210.0,7.1,7459.51,Sambaram,2025,12,Dec,4,51,35.52147619047619
2025-12-20,Butter Milk 200 Ml,865.0,173.0,6.98,6041.06,Sambaram,2025,12,Dec,4,51,34.91942196531792
2025-12-21,Butter Milk 200 Ml,1015.0,203.0,7.09,7196.04,Sambaram,2025,12,Dec,4,51,35.44847290640394
2025-12-22,Butter Milk 200 Ml,860.0,172.0,7.2,6188.48,Sambaram,2025,12,Dec,4,52,35.97953488372093
2025-12-23,Butter Milk 200 Ml,1265.0,253.0,7.05,8915.56,Sambaram,2025,12,Dec,4,52,35.2393675889328
2025-12-24,Butter Milk 200 Ml,1240.0,248.0,7.11,8815.96,Sambaram,2025,12,Dec,4,52,35.54822580645161
2025-12-25,Butter Milk 200 Ml,1340.0,268.0,7.07,9475.01,Sambaram,2025,12,Dec,4,52,35.35451492537314
2025-12-26,Butter Milk 200 Ml,1395.0,279.0,7.04,9814.53,Sambaram,2025,12,Dec,4,52,35.17752688172043
2025-12-27,Butter Milk 200 Ml,1060.0,212.0,7.05,7475.06,Sambaram,2025,12,Dec,4,52,35.25971698113208
2025-12-28,Butter Milk 200 Ml,1450.0,290.0,7.08,10271.09,Sambaram,2025,12,Dec,4,52,35.41755172413793
2025-12-29,Butter Milk 200 Ml,2060.0,412.0,6.96,14339.58,Sambaram,2025,12,Dec,4,1,34.80480582524272
2025-12-30,Butter Milk 200 Ml,1530.0,306.0,7.2,11015.93,Sambaram,2025,12,Dec,4,1,35.99977124183007
2025-12-31,Butter Milk 200 Ml,1460.0,292.0,7.05,10300.06,Sambaram,2025,12,Dec,4,1,35.27417808219178
2021-04-06,Flavoured Yoghurt 80gm,18.0,1.44,16.9,304.2,Yogurt,2021,4,Apr,2,14,211.25
2021-04-13,Flavoured Yoghurt 80gm,18.0,1.44,16.9,304.19,Yogurt,2021,4,Apr,2,15,211.24305555555557
2021-04-20,Flavoured Yoghurt 80gm,18.0,1.44,16.9,304.19,Yogurt,2021,4,Apr,2,16,211.24305555555557
2021-05-04,Flavoured Yoghurt 80gm,18.0,1.44,16.9,304.19,Yogurt,2021,5,May,2,18,211.24305555555557
2021-05-11,Flavoured Yoghurt 80gm,18.0,1.44,16.9,304.19,Yogurt,2021,5,May,2,19,211.24305555555557
2021-06-14,Flavoured Yoghurt 80gm,18.0,1.44,16.9,304.19,Yogurt,2021,6,Jun,2,24,211.24305555555557
2021-06-16,Flavoured Yoghurt 80gm,18.0,1.44,16.9,304.19,Yogurt,2021,6,Jun,2,24,211.24305555555557
2021-07-04,Flavoured Yoghurt 80gm,18.0,1.44,16.9,304.19,Yogurt,2021,7,Jul,3,26,211.24305555555557
2021-07-11,Flavoured Yoghurt 80gm,18.0,1.44,16.9,304.19,Yogurt,2021,7,Jul,3,27,211.24305555555557
2021-07-18,Flavoured Yoghurt 80gm,18.0,1.44,16.9,304.19,Yogurt,2021,7,Jul,3,28,211.24305555555557
2021-07-25,Flavoured Yoghurt 80gm,18.0,1.44,16.9,304.19,Yogurt,2021,7,Jul,3,29,211.24305555555557
2021-08-02,Flavoured Yoghurt 80gm,18.0,1.44,16.9,304.19,Yogurt,2021,8,Aug,3,31,211.24305555555557
2021-08-06,Flavoured Yoghurt 80gm,18.0,1.44,16.9,304.19,Yogurt,2021,8,Aug,3,31,211.24305555555557
2021-08-08,Flavoured Yoghurt 80gm,18.0,1.44,16.9,304.19,Yogurt,2021,8,Aug,3,31,211.24305555555557
2021-08-09,Flavoured Yoghurt 80gm,36.0,2.88,16.9,608.39,Yogurt,2021,8,Aug,3,32,211.24652777777777
2021-08-14,Flavoured Yoghurt 80gm,18.0,1.44,16.9,304.19,Yogurt,2021,8,Aug,3,32,211.24305555555557
2021-08-15,Flavoured Yoghurt 80gm,36.0,2.88,16.9,608.38,Yogurt,2021,8,Aug,3,32,211.24305555555557
2021-08-24,Flavoured Yoghurt 80gm,18.0,1.44,16.9,304.19,Yogurt,2021,8,Aug,3,34,211.24305555555557
2021-08-25,Flavoured Yoghurt 80gm,18.0,1.44,16.9,304.19,Yogurt,2021,8,Aug,3,34,211.24305555555557
2021-09-01,Flavoured Yoghurt 80gm,12.0,0.96,16.9,202.8,Yogurt,2021,9,Sep,3,35,211.25000000000003
2021-09-02,Flavoured Yoghurt 80gm,36.0,2.88,16.9,608.38,Yogurt,2021,9,Sep,3,35,211.24305555555557
2021-09-11,Flavoured Yoghurt 80gm,36.0,2.88,16.9,608.41,Yogurt,2021,9,Sep,3,36,211.25347222222223
2021-09-19,Flavoured Yoghurt 80gm,18.0,1.44,16.9,304.19,Yogurt,2021,9,Sep,3,37,211.24305555555557
2021-09-20,Flavoured Yoghurt 80gm,18.0,1.44,16.9,304.19,Yogurt,2021,9,Sep,3,38,211.24305555555557
2021-09-28,Flavoured Yoghurt 80gm,18.0,1.44,16.9,304.19,Yogurt,2021,9,Sep,3,39,211.24305555555557
2021-10-02,Flavoured Yoghurt 80gm,36.0,2.88,16.9,608.38,Yogurt,2021,10,Oct,4,39,211.24305555555557
2021-10-04,Flavoured Yoghurt 80gm,18.0,1.44,16.9,304.19,Yogurt,2021,10,Oct,4,40,211.24305555555557
2021-10-10,Flavoured Yoghurt 80gm,36.0,2.88,16.9,608.41,Yogurt,2021,10,Oct,4,40,211.25347222222223
2021-10-18,Flavoured Yoghurt 80gm,18.0,1.44,16.9,304.19,Yogurt,2021,10,Oct,4,42,211.24305555555557
2021-10-25,Flavoured Yoghurt 80gm,18.0,1.44,16.9,304.19,Yogurt,2021,10,Oct,4,43,211.24305555555557
2021-10-26,Flavoured Yoghurt 80gm,18.0,1.44,16.9,304.19,Yogurt,2021,10,Oct,4,43,211.24305555555557
2021-10-29,Flavoured Yoghurt 80gm,18.0,1.44,16.9,304.19,Yogurt,2021,10,Oct,4,43,211.24305555555557
2021-11-01,Flavoured Yoghurt 80gm,18.0,1.44,16.9,304.19,Yogurt,2021,11,Nov,4,44,211.24305555555557
2021-11-07,Flavoured Yoghurt 80gm,18.0,1.44,16.9,304.19,Yogurt,2021,11,Nov,4,44,211.24305555555557
2021-11-15,Flavoured Yoghurt 80gm,36.0,2.88,16.9,608.38,Yogurt,2021,11,Nov,4,46,211.24305555555557
2021-11-22,Flavoured Yoghurt 80gm,18.0,1.44,16.9,304.19,Yogurt,2021,11,Nov,4,47,211.24305555555557
2021-11-23,Flavoured Yoghurt 80gm,18.0,1.44,16.9,304.19,Yogurt,2021,11,Nov,4,47,211.24305555555557
2021-11-26,Flavoured Yoghurt 80gm,18.0,1.44,16.9,304.19,Yogurt,2021,11,Nov,4,47,211.24305555555557
2021-12-06,Flavoured Yoghurt 80gm,18.0,1.44,16.9,304.19,Yogurt,2021,12,Dec,4,49,211.24305555555557
2021-12-10,Flavoured Yoghurt 80gm,36.0,2.88,16.9,608.38,Yogurt,2021,12,Dec,4,49,211.24305555555557
2021-12-12,Flavoured Yoghurt 80gm,18.0,1.44,16.9,304.19,Yogurt,2021,12,Dec,4,49,211.24305555555557
2021-12-20,Flavoured Yoghurt 80gm,18.0,1.44,16.9,304.19,Yogurt,2021,12,Dec,4,51,211.24305555555557
2021-12-26,Flavoured Yoghurt 80gm,18.0,1.44,16.9,304.19,Yogurt,2021,12,Dec,4,51,211.24305555555557
2021-12-27,Flavoured Yoghurt 80gm,18.0,1.44,16.9,304.19,Yogurt,2021,12,Dec,4,52,211.24305555555557
2022-01-05,Flavoured Yoghurt 80gm,36.0,2.88,16.9,608.41,Yogurt,2022,1,Jan,1,1,211.25347222222223
2022-01-06,Flavoured Yoghurt 80gm,18.0,1.44,16.9,304.19,Yogurt,2022,1,Jan,1,1,211.24305555555557
2022-01-10,Flavoured Yoghurt 80gm,36.0,2.88,16.9,608.38,Yogurt,2022,1,Jan,1,2,211.24305555555557
2022-01-15,Flavoured Yoghurt 80gm,18.0,1.44,16.9,304.19,Yogurt,2022,1,Jan,1,2,211.24305555555557
2022-01-17,Flavoured Yoghurt 80gm,36.0,2.88,16.9,608.38,Yogurt,2022,1,Jan,1,3,211.24305555555557
2022-01-31,Flavoured Yoghurt 80gm,54.0,4.32,16.9,912.57,Yogurt,2022,1,Jan,1,5,211.24305555555554
2022-02-06,Flavoured Yoghurt 80gm,18.0,1.44,16.9,304.19,Yogurt,2022,2,Feb,1,5,211.24305555555557
2022-02-09,Flavoured Yoghurt 80gm,18.0,1.44,16.9,304.19,Yogurt,2022,2,Feb,1,6,211.24305555555557
2022-02-13,Flavoured Yoghurt 80gm,18.0,1.44,16.9,304.19,Yogurt,2022,2,Feb,1,6,211.24305555555557
2022-02-15,Flavoured Yoghurt 80gm,27.0,2.16,16.9,456.29,Yogurt,2022,2,Feb,1,7,211.24537037037035
2022-02-16,Flavoured Yoghurt 80gm,57.0,4.56,16.9,963.26,Yogurt,2022,2,Feb,1,7,211.24122807017545
2022-02-17,Flavoured Yoghurt 80gm,18.0,1.44,16.9,304.19,Yogurt,2022,2,Feb,1,7,211.24305555555557
2022-02-21,Flavoured Yoghurt 80gm,18.0,1.44,16.9,304.19,Yogurt,2022,2,Feb,1,8,211.24305555555557
2022-02-22,Flavoured Yoghurt 80gm,9.0,0.72,16.9,152.1,Yogurt,2022,2,Feb,1,8,211.25
2022-02-25,Flavoured Yoghurt 80gm,18.0,1.44,16.9,304.19,Yogurt,2022,2,Feb,1,8,211.24305555555557
2022-02-28,Flavoured Yoghurt 80gm,36.0,2.88,16.9,608.38,Yogurt,2022,2,Feb,1,9,211.24305555555557
2022-03-06,Flavoured Yoghurt 80gm,18.0,1.44,16.9,304.19,Yogurt,2022,3,Mar,1,9,211.24305555555557
2022-03-09,Flavoured Yoghurt 80gm,18.0,1.44,16.9,304.19,Yogurt,2022,3,Mar,1,10,211.24305555555557
2022-03-14,Flavoured Yoghurt 80gm,18.0,1.44,16.9,304.19,Yogurt,2022,3,Mar,1,11,211.24305555555557
2022-03-16,Flavoured Yoghurt 80gm,18.0,1.44,16.9,304.19,Yogurt,2022,3,Mar,1,11,211.24305555555557
2022-03-20,Flavoured Yoghurt 80gm,18.0,1.44,16.9,304.19,Yogurt,2022,3,Mar,1,11,211.24305555555557
2022-03-21,Flavoured Yoghurt 80gm,6.0,0.48,16.9,101.39,Yogurt,2022,3,Mar,1,12,211.22916666666669
2022-03-24,Flavoured Yoghurt 80gm,17.0,1.36,16.9,287.28,Yogurt,2022,3,Mar,1,12,211.23529411764702
2022-03-26,Flavoured Yoghurt 80gm,18.0,1.44,16.9,304.19,Yogurt,2022,3,Mar,1,12,211.24305555555557
2022-03-29,Flavoured Yoghurt 80gm,52.0,4.16,16.9,878.79,Yogurt,2022,3,Mar,1,13,211.24759615384613
2022-04-01,Flavoured Yoghurt 80gm,18.0,1.44,16.9,304.19,Yogurt,2022,4,Apr,2,13,211.24305555555557
2022-04-04,Flavoured Yoghurt 80gm,36.0,2.88,16.9,608.38,Yogurt,2022,4,Apr,2,14,211.24305555555557
2022-04-05,Flavoured Yoghurt 80gm,18.0,1.44,16.9,304.19,Yogurt,2022,4,Apr,2,14,211.24305555555557
2022-04-11,Flavoured Yoghurt 80gm,9.0,0.72,16.9,152.1,Yogurt,2022,4,Apr,2,15,211.25
2022-04-12,Flavoured Yoghurt 80gm,18.0,1.44,16.9,304.19,Yogurt,2022,4,Apr,2,15,211.24305555555557
2022-04-23,Flavoured Yoghurt 80gm,18.0,1.44,16.9,304.19,Yogurt,2022,4,Apr,2,16,211.24305555555557
2022-05-04,Flavoured Yoghurt 80gm,18.0,1.44,16.9,304.19,Yogurt,2022,5,May,2,18,211.24305555555557
2022-05-10,Flavoured Yoghurt 80gm,24.0,1.92,16.9,405.58,Yogurt,2022,5,May,2,19,211.23958333333334
2022-05-11,Flavoured Yoghurt 80gm,29.0,2.32,16.9,490.08,Yogurt,2022,5,May,2,19,211.24137931034483
2022-05-24,Flavoured Yoghurt 80gm,18.0,1.44,16.9,304.19,Yogurt,2022,5,May,2,21,211.24305555555557
2022-05-31,Flavoured Yoghurt 80gm,18.0,1.44,16.9,304.19,Yogurt,2022,5,May,2,22,211.24305555555557
2022-06-10,Flavoured Yoghurt 80gm,18.0,1.44,16.9,304.19,Yogurt,2022,6,Jun,2,23,211.24305555555557
2022-06-14,Flavoured Yoghurt 80gm,18.0,1.44,16.9,304.19,Yogurt,2022,6,Jun,2,24,211.24305555555557
2022-06-15,Flavoured Yoghurt 80gm,36.0,2.88,16.9,608.38,Yogurt,2022,6,Jun,2,24,211.24305555555557
2022-06-18,Flavoured Yoghurt 80gm,18.0,1.44,16.9,304.19,Yogurt,2022,6,Jun,2,24,211.24305555555557
2022-06-21,Flavoured Yoghurt 80gm,18.0,1.44,16.9,304.19,Yogurt,2022,6,Jun,2,25,211.24305555555557
2022-06-23,Flavoured Yoghurt 80gm,18.0,1.44,16.9,304.19,Yogurt,2022,6,Jun,2,25,211.24305555555557
2022-06-27,Flavoured Yoghurt 80gm,18.0,1.44,16.9,304.19,Yogurt,2022,6,Jun,2,26,211.24305555555557
2022-07-04,Flavoured Yoghurt 80gm,18.0,1.44,16.9,304.19,Yogurt,2022,7,Jul,3,27,211.24305555555557
2022-07-06,Flavoured Yoghurt 80gm,18.0,1.44,16.9,304.19,Yogurt,2022,7,Jul,3,27,211.24305555555557
2022-07-07,Flavoured Yoghurt 80gm,18.0,1.44,16.9,304.19,Yogurt,2022,7,Jul,3,27,211.24305555555557
2022-07-20,Flavoured Yoghurt 80gm,36.0,2.88,16.9,608.38,Yogurt,2022,7,Jul,3,29,211.24305555555557
2022-08-10,Flavoured Yoghurt 80gm,18.0,1.44,16.9,304.19,Yogurt,2022,8,Aug,3,32,211.24305555555557
2022-08-29,Flavoured Yoghurt 80gm,18.0,1.44,16.9,304.19,Yogurt,2022,8,Aug,3,35,211.24305555555557
2022-09-06,Flavoured Yoghurt 80gm,18.0,1.44,16.9,304.19,Yogurt,2022,9,Sep,3,36,211.24305555555557
2022-09-17,Flavoured Yoghurt 80gm,18.0,1.44,16.9,304.19,Yogurt,2022,9,Sep,3,37,211.24305555555557
2022-10-05,Flavoured Yoghurt 80gm,36.0,2.88,17.42,626.98,Yogurt,2022,10,Oct,4,40,217.7013888888889
2022-10-06,Flavoured Yoghurt 80gm,18.0,1.44,16.9,304.19,Yogurt,2022,10,Oct,4,40,211.24305555555557
2022-10-10,Flavoured Yoghurt 80gm,18.0,1.44,16.9,304.19,Yogurt,2022,10,Oct,4,41,211.24305555555557
2022-10-13,Flavoured Yoghurt 80gm,18.0,1.44,16.9,304.19,Yogurt,2022,10,Oct,4,41,211.24305555555557
2022-10-19,Flavoured Yoghurt 80gm,12.0,0.96,18.45,221.4,Yogurt,2022,10,Oct,4,42,230.62500000000003
2022-10-20,Flavoured Yoghurt 80gm,18.0,1.44,16.9,304.19,Yogurt,2022,10,Oct,4,42,211.24305555555557
2022-10-22,Flavoured Yoghurt 80gm,12.0,0.96,16.9,202.78,Yogurt,2022,10,Oct,4,42,211.22916666666669
2022-10-25,Flavoured Yoghurt 80gm,36.0,2.88,16.9,608.38,Yogurt,2022,10,Oct,4,43,211.24305555555557
2022-11-02,Flavoured Yoghurt 80gm,18.0,1.44,16.9,304.19,Yogurt,2022,11,Nov,4,44,211.24305555555557
2022-11-09,Flavoured Yoghurt 80gm,18.0,1.44,16.9,304.19,Yogurt,2022,11,Nov,4,45,211.24305555555557
2022-11-10,Flavoured Yoghurt 80gm,4.0,0.32,16.9,67.6,Yogurt,2022,11,Nov,4,45,211.24999999999997
2022-11-11,Flavoured Yoghurt 80gm,18.0,1.44,16.9,304.19,Yogurt,2022,11,Nov,4,45,211.24305555555557
2022-11-22,Flavoured Yoghurt 80gm,54.0,4.32,16.9,912.57,Yogurt,2022,11,Nov,4,47,211.24305555555554
2022-11-29,Flavoured Yoghurt 80gm,54.0,4.32,16.9,912.57,Yogurt,2022,11,Nov,4,48,211.24305555555554
2022-11-30,Flavoured Yoghurt 80gm,18.0,1.44,16.9,304.19,Yogurt,2022,11,Nov,4,48,211.24305555555557
2022-12-06,Flavoured Yoghurt 80gm,36.0,2.88,18.0,648.0,Yogurt,2022,12,Dec,4,49,225.0
2022-12-13,Flavoured Yoghurt 80gm,18.0,1.44,18.0,323.99,Yogurt,2022,12,Dec,4,50,224.99305555555557
2022-12-14,Flavoured Yoghurt 80gm,18.0,1.44,18.0,323.99,Yogurt,2022,12,Dec,4,50,224.99305555555557
2022-12-20,Flavoured Yoghurt 80gm,18.0,1.44,18.0,323.99,Yogurt,2022,12,Dec,4,51,224.99305555555557
2022-12-22,Flavoured Yoghurt 80gm,18.0,1.44,18.0,323.99,Yogurt,2022,12,Dec,4,51,224.99305555555557
2022-12-28,Flavoured Yoghurt 80gm,18.0,1.44,18.0,323.99,Yogurt,2022,12,Dec,4,52,224.99305555555557
2022-12-30,Flavoured Yoghurt 80gm,16.0,1.28,18.0,288.01,Yogurt,2022,12,Dec,4,52,225.0078125
2023-01-02,Flavoured Yoghurt 80gm,18.0,1.44,18.0,323.99,Yogurt,2023,1,Jan,1,1,224.99305555555557
2023-01-09,Flavoured Yoghurt 80gm,18.0,1.44,18.0,323.99,Yogurt,2023,1,Jan,1,2,224.99305555555557
2023-01-12,Flavoured Yoghurt 80gm,21.0,1.68,18.0,378.0,Yogurt,2023,1,Jan,1,2,225.0
2023-01-17,Flavoured Yoghurt 80gm,18.0,1.44,18.0,323.99,Yogurt,2023,1,Jan,1,3,224.99305555555557
2023-01-21,Flavoured Yoghurt 80gm,49.0,3.92,18.0,882.0,Yogurt,2023,1,Jan,1,3,225.0
2023-01-29,Flavoured Yoghurt 80gm,54.0,4.32,18.0,972.0,Yogurt,2023,1,Jan,1,4,224.99999999999997
2023-01-30,Flavoured Yoghurt 80gm,36.0,2.88,18.0,647.98,Yogurt,2023,1,Jan,1,5,224.99305555555557
2023-02-01,Flavoured Yoghurt 80gm,18.0,1.44,18.0,323.99,Yogurt,2023,2,Feb,1,5,224.99305555555557
2023-02-03,Flavoured Yoghurt 80gm,36.0,2.88,18.0,648.0,Yogurt,2023,2,Feb,1,5,225.0
2023-02-08,Flavoured Yoghurt 80gm,54.0,4.32,18.0,971.97,Yogurt,2023,2,Feb,1,6,224.99305555555554
2023-02-09,Flavoured Yoghurt 80gm,18.0,1.44,18.0,323.99,Yogurt,2023,2,Feb,1,6,224.99305555555557
2023-02-13,Flavoured Yoghurt 80gm,18.0,1.44,18.0,323.99,Yogurt,2023,2,Feb,1,7,224.99305555555557
2023-02-14,Flavoured Yoghurt 80gm,36.0,2.88,18.0,647.98,Yogurt,2023,2,Feb,1,7,224.99305555555557
2023-02-15,Flavoured Yoghurt 80gm,18.0,1.44,18.0,323.99,Yogurt,2023,2,Feb,1,7,224.99305555555557
2023-02-16,Flavoured Yoghurt 80gm,18.0,1.44,18.0,323.99,Yogurt,2023,2,Feb,1,7,224.99305555555557
2023-02-18,Flavoured Yoghurt 80gm,36.0,2.88,18.0,648.0,Yogurt,2023,2,Feb,1,7,225.0
2023-02-20,Flavoured Yoghurt 80gm,18.0,1.44,18.0,323.99,Yogurt,2023,2,Feb,1,8,224.99305555555557
2023-02-23,Flavoured Yoghurt 80gm,18.0,1.44,18.0,323.99,Yogurt,2023,2,Feb,1,8,224.99305555555557
2023-02-27,Flavoured Yoghurt 80gm,18.0,1.44,18.0,323.99,Yogurt,2023,2,Feb,1,9,224.99305555555557
2023-03-01,Flavoured Yoghurt 80gm,18.0,1.44,18.0,323.99,Yogurt,2023,3,Mar,1,9,224.99305555555557
2023-03-06,Flavoured Yoghurt 80gm,18.0,1.44,18.0,323.99,Yogurt,2023,3,Mar,1,10,224.99305555555557
2023-03-07,Flavoured Yoghurt 80gm,18.0,1.44,18.0,323.99,Yogurt,2023,3,Mar,1,10,224.99305555555557
2023-03-10,Flavoured Yoghurt 80gm,44.0,3.52,18.0,791.99,Yogurt,2023,3,Mar,1,10,224.9971590909091
2023-03-11,Flavoured Yoghurt 80gm,14.0,1.12,18.0,252.0,Yogurt,2023,3,Mar,1,10,224.99999999999997
2023-03-14,Flavoured Yoghurt 80gm,18.0,1.44,18.0,323.99,Yogurt,2023,3,Mar,1,11,224.99305555555557
2023-03-24,Flavoured Yoghurt 80gm,90.0,7.2,18.0,1620.0,Yogurt,2023,3,Mar,1,12,225.0
2023-03-25,Flavoured Yoghurt 80gm,18.0,1.44,18.0,323.99,Yogurt,2023,3,Mar,1,12,224.99305555555557
2023-03-27,Flavoured Yoghurt 80gm,36.0,2.88,18.0,647.98,Yogurt,2023,3,Mar,1,13,224.99305555555557
2023-04-01,Flavoured Yoghurt 80gm,18.0,1.44,18.0,323.99,Yogurt,2023,4,Apr,2,13,224.99305555555557
2023-04-05,Flavoured Yoghurt 80gm,18.0,1.44,18.0,323.99,Yogurt,2023,4,Apr,2,14,224.99305555555557
2023-04-06,Flavoured Yoghurt 80gm,18.0,1.44,18.0,323.99,Yogurt,2023,4,Apr,2,14,224.99305555555557
2023-04-10,Flavoured Yoghurt 80gm,18.0,1.44,18.0,323.99,Yogurt,2023,4,Apr,2,15,224.99305555555557
2023-04-12,Flavoured Yoghurt 80gm,18.0,1.44,18.0,323.99,Yogurt,2023,4,Apr,2,15,224.99305555555557
2023-04-19,Flavoured Yoghurt 80gm,18.0,1.44,18.0,323.99,Yogurt,2023,4,Apr,2,16,224.99305555555557
2023-04-24,Flavoured Yoghurt 80gm,18.0,1.44,18.0,323.99,Yogurt,2023,4,Apr,2,17,224.99305555555557
2023-04-30,Flavoured Yoghurt 80gm,18.0,1.44,18.0,323.99,Yogurt,2023,4,Apr,2,17,224.99305555555557
2023-05-06,Flavoured Yoghurt 80gm,36.0,2.88,18.0,648.0,Yogurt,2023,5,May,2,18,225.0
2023-05-22,Flavoured Yoghurt 80gm,18.0,1.44,18.0,323.99,Yogurt,2023,5,May,2,21,224.99305555555557
2023-05-24,Greek Yoghurt 100g,18.0,1.8,24.67,444.0,Yogurt,2023,5,May,2,21,246.66666666666666
2023-05-25,Greek Yoghurt 100g,72.0,7.2,25.17,1812.0,Yogurt,2023,5,May,2,21,251.66666666666666
2023-05-26,Greek Yoghurt 100g,108.0,10.8,24.67,2664.0,Yogurt,2023,5,May,2,21,246.66666666666666
2023-05-27,Greek Yoghurt 100g,135.0,13.5,24.93,3366.03,Yogurt,2023,5,May,2,21,249.33555555555557
2023-05-29,Greek Yoghurt 100g,75.0,7.5,25.23,1891.99,Yogurt,2023,5,May,2,22,252.26533333333333
2023-05-30,Greek Yoghurt 100g,36.0,3.6,25.67,924.0,Yogurt,2023,5,May,2,22,256.6666666666667
2023-05-31,Greek Yoghurt 100g,27.0,2.7,24.67,666.01,Yogurt,2023,5,May,2,22,246.67037037037036
2023-06-02,Greek Yoghurt 100g,36.0,3.6,25.67,924.0,Yogurt,2023,6,Jun,2,22,256.6666666666667
2023-06-03,Greek Yoghurt 100g,6.0,0.6,24.67,147.99,Yogurt,2023,6,Jun,2,22,246.65000000000003
2023-06-09,Flavoured Yoghurt 80gm,18.0,1.44,18.0,323.99,Yogurt,2023,6,Jun,2,23,224.99305555555557
